COD_PROVINCIA;NOM_PROVINCIA;COD_MUNICIPIO;TIPO;NOMBRE;DIRECCION;COD_POSTAL;TELEFONO;FAX;WEB;CATALOGO;EMAIL;CENTRAL;COD_CARACTER;DESC_CARACTER;DECRETO
12;CASTELLÓN;115;OTRAS PÚBLICAS;OTRAS PÚBLICAS  TORO (EL);CALLE VALENCIA Nº S/N;, CP 12429; TELF.964123001 AYTO; FAX.964123042 AYTO; ; ;ELTORO.SECRETARIA@CV.GVA.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;116;OTRAS PÚBLICAS;OTRAS PÚBLICAS  TORRALBA DEL PINAR;CALLE HORNO Nº 13;, CP 12225; TELF.964618106 AYTO; FAX.964618233; ; ;TORRALBA_ALC@GVA.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;117;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  TORREBLANCA;PLAZA SAN BARTOLOME Nº 1;, CP 12596; TELF.678701953; FAX.964420125 AYTO;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0143;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0143;PERSIVA_PEL@GVA.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;12;AGENCIA DE LECTURA;AGENCIA DE LECTURA AYUNTAMIENTO ALTURA;CALLE SAN VICENTE Nº 9;, CP 12410; TELF.964146042/4146384; FAX.964146266 AYTO;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0129;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0129;BIBLIOTECA_ALTURA@HOTMAIL.COM;N;PU;PÚBLICA;S
12;CASTELLÓN;124;OTRAS PÚBLICAS;OTRAS PÚBLICAS  VALL D'ALBA;PLAZA MAYOR Nº 2 PISO 5;, CP 12194; TELF.964320001 AYTO; FAX.964320522 AYTO; ; ;VALLDALBA_ALC@GVA.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;126;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL M? DOLORES GARCIA SANCHEZ VALL D'UIXÓ (LA);PLAZA DEL MERCAT Nº 2;, CP 12600; TELF.964696536; FAX.964667662 AYTO;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/LAVALL/;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0025;BIBLIOTECA@LAVALLDUIXO.ES;S;PU;PÚBLICA;S
12;CASTELLÓN;126;AGENCIA DE LECTURA;AGENCIA DE LECTURA LLEONARD MINGARRO VALL D'UIXÓ (LA);CALLE TRAVESIA DE ALBACETE Nº S/N;, CP 12600; TELF.964738660; ;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/LAVALL/;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0025;BIBLIOTECA@LAVALLDUIXO.ES;N;PU;PÚBLICA;S
12;CASTELLÓN;128;AGENCIA DE LECTURA;AGENCIA DE LECTURA  VILAFAMÉS;AVENIDA BARCELÓ Nº 8;, CP 12192; TELF.964329250; ; ; ;HERMINIA.AGUT@VILAFAMES.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;128;CENTRO DE DOCUMENTACION;CENTRO DE DOCUMENTACION CIDA-CENTRO INTERNACIONAL DE DOCUMENTACIÓN ARTÍSTICA VILAFAMÉS;CALLE MESTRE BERNAT Nº 14;, CP 12192; TELF.964335129; FAX.964335129;HTTP://WWW.CIDAVILAFAMES.ES;HTTP://WWW.CIDAVILAFAMES.ES;CIDA@CIDAVILAFAMES.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;129;AGENCIA DE LECTURA;AGENCIA DE LECTURA  VILAFRANCA;AVENIDA CASTELLO Nº 63;, CP 12150; TELF.964440814; FAX.964440814;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0091;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0091;BIBLIOTECA@AJUNTAMENTDEVILAFRANCA.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;132;AGENCIA DE LECTURA;AGENCIA DE LECTURA AYUNTAMIENTO VILANOVA D'ALCOLEA;CALLE LA TORRE Nº 45;, CP 12183; TELF.964707032 AYTO; FAX.964707152 AYTO; ; ;VALCOLEA_AYT@GVA.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;135;BIBLIOTECA HOSPITALARIA;BIBLIOTECA HOSPITALARIA DEL PACIENTE DEL HOSPITAL DE LA PLANA VILA-REAL;CARRETERA DE VILA-REAL A BURRIANA KM. 0.5;, CP 12540; TELF.964357600/32; FAX.964357601; ; ;MAGRO_DOL@GVA.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;135;AGENCIA DE LECTURA;AGENCIA DE LECTURA BARRANQUET VILA-REAL;CALLE SOLADES Nº 25 PISO 1?;, CP 12540; TELF.964547230; ;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/VILA-REAL/;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0090;BIBLIOTECA@AJVILA-REAL.ES / JBERNAT@AJVILA-REAL.ES;N;PU;PÚBLICA;S
12;CASTELLÓN;135;BIBLIOTECA INFANTIL;BIBLIOTECA INFANTIL  VILA-REAL;AVENIDA PIO XII Nº 43 PISO 1;, CP 12540; TELF.964547077; ;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/VILA-REAL/;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0090;BIBLIOTECA@AJVILA-REAL.ES / JBERNAT@AJVILA-REAL.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;135;BIBLIOTECA UNIVERSITARIA;BIBLIOTECA UNIVERSITARIA CENTRO ASOCIADO-UNED VILA-REAL;CALLE JOSÉ RAMÓN BATALLA Nº 6;, CP 12540; ; ;HTTP://WWW.UNED.ES/CA-VILA-REAL/BIBLIOTECA.HTM;HTTP://BIBLIO15.UNED.ES/;BIBLIOTECA@VILA-REAL.UNED.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;135;BIBLIOTECA ESPECIALIZADA;BIBLIOTECA ESPECIALIZADA MUSEU DE LA CIUTAT CASA DE POLO VILA-REAL;CALLE JOAN FUSTER Nº 33;, CP 12540; TELF.964535859; FAX.964524920; ; ;MUSEU@AJVILA-REAL.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;135;BIBLIOTECA AUXILIAR ARCHIVO;BIBLIOTECA AUXILIAR ARCHIVO  VILA-REAL;AVENIDA LA MURÀ Nº 14;, CP 12540; TELF.964547220; FAX.964547221; ; ;ARXIU@AJVILA-REAL.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;135;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL CENTRAL VILA-REAL;CALLE SOLADES Nº 25;, CP 12540; TELF.964547230; ;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/VILA-REAL/;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0090;BIBLIOTECA@AJVILA-REAL.ES / JBERNAT@AJVILA-REAL.ES;S;PU;PÚBLICA;S
12;CASTELLÓN;135;AGENCIA DE LECTURA;AGENCIA DE LECTURA EL PILAR VILA-REAL;CALLE MARTI L'HUMA Nº 24;, CP 12540; TELF.964506817; ;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/VILA-REAL/;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0090;BIBLIOTECA@AJVILA-REAL.ES;N;PU;PÚBLICA;S
12;CASTELLÓN;136;AGENCIA DE LECTURA;AGENCIA DE LECTURA  VILAVELLA (LA);CALLE SANTA BARBARA Nº S/N;, CP 12526; TELF.964677448 (AYTO); ;HTTP://WWW.LAVILAVELLA.COM;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0082;BIBLIOTECA@LAVILAVELLA.COM;N;PU;PÚBLICA;S
12;CASTELLÓN;138;BIBLIOTECA ESPECIALIZADA;BIBLIOTECA ESPECIALIZADA CEFIRE(CASA DE CULTURA) VINARÒS;AVENIDA DE LA LIBERTAD Nº S/N;, CP 12500; TELF.964454552; FAX.964453039;HTTP://INTERCENTRES.CULT.GVA.ES/CEFIRE/12400640/;HTTP://WWW.BEGV.GVA.ES/CEFIRE/VAL_TLPCEF.HTML;DIREVINAROS@EDU.GVA.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;138;BIBLIOTECA PRIVADA;BIBLIOTECA PRIVADA VICTOR CARRILLO DE L'ASSOCIACIÓ CULTURAL AMICS DE VINARÒS VINARÒS;CALLE SANT RAMÓN Nº 13;, CP 12500; TELF.964452708; ;HTTP://WWW.AMICSDEVINAROS.COM;HTTP://WWW.AMICSDEVINAROS.COM;INFO@AMICSDEVINAROS.COM;N;PR;PRIVADA;N
12;CASTELLÓN;138;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  VINARÒS;PLAZA HORT DEL ESCRIBANO Nº S/N;, CP 12500; TELF.964459590; FAX.964407701 AYTO;HTTP://WWW.BIBLIOTECA.VINAROS.ES/;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0115;BIBLIOTECA@VINAROS.ORG;N;PU;PÚBLICA;S
12;CASTELLÓN;139;OTRAS PÚBLICAS;OTRAS PÚBLICAS  VISTABELLA DEL MAESTRAT;CALLE RABAL DE LORETO Nº 55;, CP 12135; TELF.964389007 AYTO; FAX.964389001 AYTO; ; ; ;N;PU;PÚBLICA;N
12;CASTELLÓN;140;AGENCIA DE LECTURA;AGENCIA DE LECTURA  VIVER;PLAZA MAYOR Nº 1;, CP 12460; TELF.964141204/4141006; FAX.964141953 AYTO; ; ;CRISVIVER@HOTMAIL.COM;N;PU;PÚBLICA;N
12;CASTELLÓN;15;AGENCIA DE LECTURA;AGENCIA DE LECTURA  ARGELITA;CARRETERA LUDIENTE Nº S/N;, CP 12230; TELF.964612139 AYTO; ; ; ;ARGELITA_ALC@GVA.ES;N;PU;PÚBLICA;S
12;CASTELLÓN;16;AGENCIA DE LECTURA;AGENCIA DE LECTURA  ARTANA;AVENIDA SIERRA ESPADAN Nº 114;, CP 12527; TELF.964611306; ;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0130;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0130;BIBLIO_ARTANA@HOTMAIL.COM;N;PU;PÚBLICA;N
12;CASTELLÓN;17;AGENCIA DE LECTURA;AGENCIA DE LECTURA EL TURIO AYÓDAR;CARRETERA FUENTES  Nº 84;, CP 12224; TELF.964618129 AYTO; FAX.964618037 AYTO; ; ;AYODAR_ALC@GVA.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;2;AGENCIA DE LECTURA;AGENCIA DE LECTURA  AÍN;PLAZA JOSE SORRIBES FUSTER Nº 1;, CP 12222; TELF.964629040 AYTO; FAX.964629040 AYTO;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0116;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0116;INFO@AJUNTAMENTDAIN.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;21;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL MANUEL FERRANDIS IRLES BETXÍ;CALLE DOCTOR VICENTE ORTELLS Nº 1;, CP 12549; TELF.964622521; ;HTTP://WWW.AJUNTAMENTDEBETXI.COM/SERVEIS/BIBLIOTECA/BIBLIOTECA.ASP;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0166;ARXIU@BETXI.ES;N;PU;PÚBLICA;S
12;CASTELLÓN;22;AGENCIA DE LECTURA;AGENCIA DE LECTURA  BEJÍS;CALLE VIRGEN DEL LORETO Nº 2;, CP 12430; TELF.964120161 AYTO; FAX.964120224 AYTO; ; ;INFO@BEJIS.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;27;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL MANEL GARCIA I GRAU BENICARLÓ;CALLE VI DE CARLON Nº S/N;, CP 12580; TELF.964475660; FAX.964475908 AYTO;HTTP://WWW.AJUNTAMENTDEBENICARLO.ORG/BIB/PBIB-BIBLIOTECA.PHP3?G_IDIOMA=V;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0029;CORREU.BIBLIOTECA@AJUNTAMENTDEBENICARLO.ORG;N;PU;PÚBLICA;N
12;CASTELLÓN;28;PUNTO DE SERVICIO EXTERNO;PUNTO DE SERVICIO EXTERNO VILLA ANA BENICÀSSIM;PASEO PILAR COLOMA Nº 35;, CP 12560; ; ; ;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0030;CULTURA@BENICASSIM.ORG;N;PU;PÚBLICA;N
12;CASTELLÓN;28;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL F  PEREZ BAYER-CASA DE LA CULTURA BENICÀSSIM;CALLE MEDICO SEGARRA Nº 4;, CP 12560; TELF.964300962 EXT-248; FAX.964302605;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/BENICASSIM/;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0030;CULTURA@BENICASSIM.ORG;N;PU;PÚBLICA;S
12;CASTELLÓN;28;BIBLIOTECA MOVIL O TEMPORAL;BIBLIOTECA MOVIL O TEMPORAL JORGE COMÍN BENICÀSSIM;N/C ISLETA JORGE COMÍN Nº S/N;, CP 12560; TELF.964300962; ; ; ; ;N;PU;PÚBLICA;N
12;CASTELLÓN;28;BIBLIOTECA MOVIL O TEMPORAL;BIBLIOTECA MOVIL O TEMPORAL HELIÓPOLIS BENICÀSSIM;AVENIDA FERRANDIS SALVADOR Nº S/N;, CP 12560; TELF.964300962; ; ; ; ;N;PU;PÚBLICA;N
12;CASTELLÓN;31;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  BORRIOL;CALLE REY DON JAIME Nº 7;, CP 12190; TELF.964322174; FAX.964321401 AYTO;HTTP://BIBLIOBORRIOL.BLOGSPOT.COM/; ;BIBLIO_BORRIOL@HOTMAIL.COM;N;PU;PÚBLICA;N
12;CASTELLÓN;32;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL CASA DE LA CULTURA BORRIANA;PLAZA DE LA MERCED Nº S/N;, CP 12530; TELF.964033961; FAX.964510184;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/BURRIANA/INDEX.JSP;HTTP://BURRIANA-BIBLIOTECA.NO-IP.ORG/JOPAC/CONTROLADORCONOPAC;BIBLIOTECA.BURRIANA@GMAIL.COM;N;PU;PÚBLICA;S
12;CASTELLÓN;33;AGENCIA DE LECTURA;AGENCIA DE LECTURA  CABANES;CALLE TEATRE Nº S/N;, CP 12180; TELF.964657115; FAX.964331461 AYTO; ; ;BIBLIOCABANES@CABANES.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;34;AGENCIA DE LECTURA;AGENCIA DE LECTURA CENTRO DE CULTURA CÀLIG;AVENIDA CONSTITUCIÓN Nº 5;, CP 12589; TELF.964492645; ; ; ;INFO@AJUNTAMENTDECALIG.ORG;N;PU;PÚBLICA;N
12;CASTELLÓN;39;AGENCIA DE LECTURA;AGENCIA DE LECTURA  CASTELLNOVO;CALLE SECANO Nº S/N;, CP 12413; TELF.964137296; FAX.964137401 AYTO; ; ;BIBLIOTECACASTELLNOVO@GMAIL.COM;N;PU;PÚBLICA;N
12;CASTELLÓN;4;AGENCIA DE LECTURA;AGENCIA DE LECTURA  ALCOSSEBRE;CALLE SAN JOSÉ Nº 48-B;, CP 12579; TELF.964414226; ; ; ;AXIVERT_VIC@GVA.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;4;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL EDIFICIO CESAL ALCALÀ DE XIVERT;PASEO HÉROES DE MARRUECOS Nº 2;, CP 12570; TELF.964150080; FAX.964410139 AYTO; ; ;AXIVERT_EUG@GVA.ES;S;PU;PÚBLICA;N
12;CASTELLÓN;40;CENTRO DE DOCUMENTACION;CENTRO DE DOCUMENTACION DEL INSTITUTO DE PROMOCIÓN CERÁMICA CASTELLÓ DE LA PLANA;AVENIDA VALL D'UIXÓ Nº 25;, CP 12004; TELF.964359902; FAX.964359940;HTTP://WWW.IPC.ORG.ES;HTTP://WWW.IPC.ORG.ES/CENTRO_DOCUMENTACION.HTML;IPCDIP@DIPCAS.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;40;AGENCIA DE LECTURA;AGENCIA DE LECTURA LA SALERA CASTELLÓ DE LA PLANA;N/C CUADRA LA SALERA Nº S/N;, CP 12006; TELF.964241040; FAX.964246891;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0047;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0047; ;N;PU;PÚBLICA;S
12;CASTELLÓN;40;BIBLIOTECA PUBLICA PROVINCIAL;BIBLIOTECA PUBLICA PROVINCIAL DE CASTELLO CASTELLÓ DE LA PLANA;CALLE RAFALAFENA Nº 29;, CP 12003; TELF.964558380; FAX.964236557;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/CASTELLON/;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=BPEC;BPEC@GVA.ES;N;PU;PÚBLICA;S
12;CASTELLÓN;40;BIBLIOTECA UNIVERSITARIA;BIBLIOTECA UNIVERSITARIA UNIVERSITAT JAUME I CASTELLÓ DE LA PLANA;EDIFICIO CAMPUS DEL RIU SEC;, CP 12071; TELF.964728761/62; FAX.964728778;HTTP://SIC.UJI.ES/CD/;HTTP://SIC.UJI.ES/CD/OPAC/CATALAN/;BIBLIOTECA@UJI.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;40;BIBLIOTECA MOVIL O TEMPORAL;BIBLIOTECA MOVIL O TEMPORAL BIBLIOBÚS DIPUTACIÓ DE CASTELLÓ CASTELLÓ DE LA PLANA;AVENIDA VALL D'UIXÓ Nº 25;, CP 12004; TELF.606399901/964359447; FAX.964359449;HTTP://WWW.DIPCAS.ES;HTTP://WWW2.DIPCAS.ES/DIP_PUBLICACIONES/DEFAULT.ASP;BIBLIOBUS@DIPCAS.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;40;CENTRO DE DOCUMENTACION;CENTRO DE DOCUMENTACION ALICER CASTELLÓ DE LA PLANA;AVENIDA DEL MAR Nº S/N;, CP 12003; TELF.964342424; FAX.964343225;HTTP://WEBITC.ITC.UJI.ES/PAGINAS/DEFAULT.ASPX; ;MJOSE@ITC.UJI.ES;N;PR;PRIVADA;N
12;CASTELLÓN;40;CENTRO DE DOCUMENTACION;CENTRO DE DOCUMENTACION ITC-AICE CASTELLÓ DE LA PLANA;AVENIDA VICENT SOS BAYNAT-CAMPUS RIU SEC Nº S/N;, CP 12006; TELF.964342424; FAX.964342425;HTTP://WEBITC.ITC.UJI.ES/PAGINAS/DEFAULT.ASPX; ;MJOSE@ITC.UJI.ES;N;PR;PRIVADA;N
12;CASTELLÓN;40;BIBLIOTECA ESPECIALIZADA;BIBLIOTECA ESPECIALIZADA COLEGIO DE ABOGADOS CASTELLÓ DE LA PLANA;CALLE TEMPRADO Nº 15;, CP 12002; TELF.964224798; FAX.964239451;HTTP://WWW.ICACS.COM; ;BIBLIOTECA@ICACS.COM;N;PR;PRIVADA;N
12;CASTELLÓN;40;BIBLIOTECA ESPECIALIZADA;BIBLIOTECA ESPECIALIZADA COLEGIO TERRITORIAL DE ARQUITECTOS CASTELLÓ DE LA PLANA;CALLE ENSENYAMENT Nº 4;, CP 12001; TELF.964723535/4224158; FAX.964229400;HTTP://WWW.COACV.ORG/;HTTP://WWW.COACV.ORG/;LLEDO@CTAC.ES;N;PR;PRIVADA;N
12;CASTELLÓN;40;BIBLIOTECA ESPECIALIZADA;BIBLIOTECA ESPECIALIZADA DEL MUSEO DE BELLAS ARTES CASTELLÓ DE LA PLANA;AVENIDA HERMANOS BOU Nº 28;, CP 12003; TELF.964727526; FAX.964727521;HTTP://WWW2.DIPCAS.ES/MUSEOS/BELLESARTS/HOME.ASP; ;BIBLIOTECA@CULTURALCAS.COM;N;PU;PÚBLICA;N
12;CASTELLÓN;40;BIBLIOTECA ESPECIALIZADA;BIBLIOTECA ESPECIALIZADA SIAP DE LA DIPUTACIÓ DE CASTELLÓ CASTELLÓ DE LA PLANA;AVENIDA GERMANS BOU-EDIFICI MUSEU Nº 28;, CP 12003; TELF.964359869; FAX.964359581; ; ;ARQUEOLOGIA@DIPCAS.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;40;BIBLIOTECA PRIVADA;BIBLIOTECA PRIVADA DE LA SOCIEDAD CASTELLONENSE DE CULTURA CASTELLÓ DE LA PLANA;CALLE MAYOR Nº 87;, CP 12001; TELF.964727508; ; ; ; ;N;PR;PRIVADA;N
12;CASTELLÓN;40;BIBLIOTECA AUXILIAR ARCHIVO;BIBLIOTECA AUXILIAR ARCHIVO DE LA DIPUTACIÓN PROVINCIAL CASTELLÓ DE LA PLANA;AVENIDA VALL D'UIXÓ Nº 25 PISO 2;, CP 12004; TELF.964359704; FAX.964359916;HTTP://WWW.DIPCAS.ES; ;ARCHIVO@DIPCAS.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;40;BIBLIOTECA ESPECIALIZADA;BIBLIOTECA ESPECIALIZADA HOSPITAL LA MAGDALENA PROFESIONAL CASTELLÓ DE LA PLANA;CALLE CUADRA COLLET - PARTIDA BOVALAR Nº 32;, CP 12004; TELF.964730008; FAX.964730087; ; ;HERRERO_LUI@GVA.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;40;BIBLIOTECA HOSPITALARIA;BIBLIOTECA HOSPITALARIA HOSPITAL GENERAL UNIVERSITARI DE CASTELLÓ CASTELLÓ DE LA PLANA;AVENIDA BENICASSIM Nº S/N;, CP 12004; TELF.964725000 EXT-454544; FAX.964726557; ; ;QUERAL_LIN@GVA.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;40;BIBLIOTECA HOSPITALARIA;BIBLIOTECA HOSPITALARIA HOSPITAL LA MAGDALENA CASTELLÓ DE LA PLANA;CALLE CUADRA COLLET - PARTIDA BOVALAR Nº 32;, CP 12004; TELF.964730000 EXT-3245; FAX.964730087; ; ;GARCES_GLO@GVA.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;40;AGENCIA DE LECTURA;AGENCIA DE LECTURA CENSAL CASTELLÓ DE LA PLANA;AVENIDA CASALDUCH Nº 84-BA;, CP 12005; TELF.964256293; ;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0047;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0047; ;N;PU;PÚBLICA;S
12;CASTELLÓN;40;BIBLIOTECA UNIVERSITARIA;BIBLIOTECA UNIVERSITARIA CASA ABADÍA FUNDACIÓN CAJA CASTELLÓN CASTELLÓ DE LA PLANA;PLAZA DE LA HIERBA Nº S/N;, CP 12001; TELF.964232024; ; ; ;CASABADIA@FUNDACIONCAJACASTELLON.ES;N;PR;PRIVADA;N
12;CASTELLÓN;40;AGENCIA DE LECTURA;AGENCIA DE LECTURA HERMANOS BOU CASTELLÓ DE LA PLANA;CALLE HERMANOS BOU Nº 26;, CP 12003; TELF.964224154; ;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0047;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0047; ;N;PU;PÚBLICA;N
12;CASTELLÓN;40;BIBLIOTECA ESPECIALIZADA;BIBLIOTECA ESPECIALIZADA CENTRO INTERNACIONAL BANCAJA PARA LA PAZ Y EL DESARROLLO CASTELLÓ DE LA PLANA;CALLE ENMEDIO Nº 82;, CP 12001; TELF.964232551; FAX.964230212 ;HTTP://WWW.EPD.UJI.ES/; ;CIBPD@FUNDACIONCAJACASTELLON.ES;N;PR;PRIVADA;N
12;CASTELLÓN;40;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  CASTELLÓ DE LA PLANA;CALLE MAJOR Nº 89;, CP 12001; TELF.964229502; ;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0047;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0047;CASTELLO_BIB@GVA.ES;S;PU;PÚBLICA;S
12;CASTELLÓN;40;AGENCIA DE LECTURA;AGENCIA DE LECTURA JOAN BAPTISTA CAMPOS CRUAÑES CASTELLÓ DE LA PLANA;PLAZA PINTOR PORCAR Nº 1;, CP 12100; TELF.964281899; ;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0047;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0047; ;N;PU;PÚBLICA;S
12;CASTELLÓN;40;BIBLIOTECA ESPECIALIZADA;BIBLIOTECA ESPECIALIZADA CÁMARA DE COMERCIO,INDUSTRIA Y NAVEGACIÓN CASTELLÓ DE LA PLANA;AVENIDA HERMANOS BOU Nº 79;, CP 12003; TELF.964356500; FAX.964356510;HTTP://WWW.CAMARACASTELLON.COM/BIBLIOTECA;HTTP://WWW.CAMARACASTELLON.COM/OTROS-SERVICIOS/BIBLIOTECA/CATALOGO/BUSQUEDA_MAIN.ASP?ID=6;MGARCIA@CAMARACASTELLON.COM  /  JAMARTINEZ@CAMARACASTELLON.COM;N;PR;PRIVADA;N
12;CASTELLÓN;40;AGENCIA DE LECTURA;AGENCIA DE LECTURA PRIMER MOLI CASTELLÓ DE LA PLANA;PLAZA DEL PRIMER MOLI Nº S/N;, CP 12004; TELF.964224028; ;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0047;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0047; ;N;PU;PÚBLICA;N
12;CASTELLÓN;40;AGENCIA DE LECTURA;AGENCIA DE LECTURA ANTIGUA ESTACION CASTELLÓ DE LA PLANA;PLAZA ESPA?A Nº 1;, CP 12002; TELF.964203650; ;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0047;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0047; ;N;PU;PÚBLICA;N
12;CASTELLÓN;40;AGENCIA DE LECTURA;AGENCIA DE LECTURA SAN AGUSTIN-SAN MARCOS CASTELLÓ DE LA PLANA;CALLE ALBACETE Nº 27;, CP 12004; TELF.964254009; ;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0047;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0047; ;N;PU;PÚBLICA;N
12;CASTELLÓN;40;AGENCIA DE LECTURA;AGENCIA DE LECTURA MANUEL AZAÑA CASTELLÓ DE LA PLANA;CALLE MANUEL AZA?A Nº 8;, CP 12006; TELF.964203659; ;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0047;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0047; ;N;PU;PÚBLICA;S
