,COD_PROVINCIA,NOM_PROVINCIA,COD_MUNICIPIO,TIPO,NOMBRE,DIRECCION,COD_POSTAL,TELEFONO,FAX,WEB,CATALOGO,EMAIL,CENTRAL,COD_CARACTER,DESC_CARACTER,DECRETO,LATITUDE,LONGITUDE
523,46,VALENCIA,250,AGENCIA DE LECTURA,AGENCIA DE LECTURA JOANOT MARTORELL ALQUERIA DE BARRINTO VALÈNCIA,PARQUE MARXALENES-C/REUS Nº S/N,", CP 46009", TELF.963483269, ,HTTP://WWW.VALENCIA.ES/,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0171,BJOANOTMARTORELL@VALENCIA.ES,N,PU,PÚBLICA,S,39.4867838,-0.3827811
524,46,VALENCIA,250,AGENCIA DE LECTURA,AGENCIA DE LECTURA GREGORI MAYANS I CISCAR VALÈNCIA,CALLE TRAFALGAR Nº 34 ESC. 1,", CP 46023", TELF.963525478 EXT-2735, ,HTTP://WWW.VALENCIA.ES/,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0171,BGREGORIMAYANS@VALENCIA.ES,N,PU,PÚBLICA,N,39.4611233,-0.3451948
525,46,VALENCIA,250,HEMEROTECA,HEMEROTECA MUNICIPAL DE VALENCIA VALÈNCIA,PLAZA MAGUNCIA Nº 1,", CP 46018", TELF.963525478 EXT-4582, FAX.963501321,HTTP://WWW.AYTO-VALENCIA.ES, ,HEMEROTECAM@VALENCIA.ES,N,PU,PÚBLICA,N,39.46532,-0.40205
526,46,VALENCIA,250,BIBLIOTECA ESPECIALIZADA,BIBLIOTECA ESPECIALIZADA DE CONSERVACION VALÈNCIA,PLAZA MAGUNCIA Nº 1,", CP 46018", TELF.963525478 EXT-4534, FAX.963501321,HTTP://WWW.VALENCIA.ES,HTTP://WWW.VALENCIA.ES/CGI-BIN/ABWEBP.EXE/GO,BCENTRAL@VALENCIA.ES,N,PU,PÚBLICA,S,39.46532,-0.40205
527,46,VALENCIA,250,BIBLIOTECA ESPECIALIZADA,BIBLIOTECA ESPECIALIZADA DIRECCIÓN GENERAL DE FAMILIA Y MUJER VALENCIA VALÈNCIA,CALLE NÁQUERA Nº 9,", CP 46003", TELF.961247574, FAX.961247555,HTTP://WWW.BSOCIAL.GVA.ES/WEB/MUJER/BIBLIOTECAS-DE-LA-DGFM-OPAC-7EE,HTTP://WWW.BEGV.GVA.ES/DGM2/TDGM.HTML,BIBLIOTECA.DGMI_VAL@GVA.ES,N,PU,PÚBLICA,N,39.4785212,-0.3760957
528,46,VALENCIA,250,BIBLIOTECA UNIVERSITARIA,BIBLIOTECA UNIVERSITARIA DE HUMANIDADES-JOAN REGLÀ-UV VALÈNCIA,CALLE ARTES GRÁFICAS Nº 13,", CP 46010", TELF.963864557/963864419, FAX.963864558,HTTP://BIBLIOTECA.UV.ES/CASTELLANO//BIBLIOTECAS/DE_CAMPUS/B_HUMANITATS/B_HUMANIDADES.PHP,HTTP://TROBES.UV.ES/,HUMAINFORMACION@UV.ES,N,PU,PÚBLICA,N,39.47695849999999,-0.3622938
529,46,VALENCIA,250,AGENCIA DE LECTURA,AGENCIA DE LECTURA CASTELLAR OLIVERAL-MATILDE RAMOS VALÈNCIA,CALLE POETESSA LEONOR PERALES Nº S/N,", CP 46026", TELF.96710517, ,HTTP://WWW.VALENCIA.ES/,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0171,BMATILDERAMOS@VALENCIA.ES,N,PU,PÚBLICA,S,39.4280934,-0.361891
530,46,VALENCIA,250,BIBLIOTECA ESPECIALIZADA,BIBLIOTECA ESPECIALIZADA MUSEU VALENCIÀ D'ETNOLOGIA VALÈNCIA,CALLE CORONA Nº 36,", CP 46003", TELF.963883623, ,HTTP://WWW.MUSEUVALENCIAETNOLOGIA.ES/BIBLIOTECA_INFORMACION.HTML,HTTP://BIBLIOPAC.DIVAL.ES,BIBLIOTECA.ETNOLOGIA@DVA.GVA.ES,N,PU,PÚBLICA,N,39.4788181,-0.3830386
531,46,VALENCIA,250,BIBLIOTECA ESPECIALIZADA,BIBLIOTECA ESPECIALIZADA IVAM VALÈNCIA,CALLE GUILLEM DE CASTRO Nº 118,", CP 46003", TELF.963863000/7668/7655, FAX.963921094,HTTP://WWW.IVAM.ES,HTTP://IVAM.ABSYSNET.COM/CGI-BIN/ABWEBIVAM,BIBLIOTECA@IVAM.ES,N,PU,PÚBLICA,N,39.479614,-0.382762
532,46,VALENCIA,250,BIBLIOTECA PRIVADA,BIBLIOTECA PRIVADA SOCIETAT CORAL EL MICALET VALÈNCIA,AVENIDA GUILLEM DE CASTRO Nº 73,", CP 46008", TELF.963920786, FAX.963913267,HTTP://WWW.SCELMICALET.CAT, ,INFO@SCELMICALET.CAT,N,PR,PRIVADA,N,39.47131359999999,-0.3841607
533,46,VALENCIA,250,BIBLIOTECA ESPECIALIZADA,BIBLIOTECA ESPECIALIZADA TEATRES GENERALITAT VALENCIANA-CENTRO DOCUMENTACIÓN VALÈNCIA,CALLE GARRIGUES Nº 4 PTA. 11,", CP 46001", TELF.963941042, FAX.963941883,HTTP://TEATRES.GVA.ES/DOCUMENTACION/BIBLIOTECA,HTTP://TEATRES.GVA.ES/PERIPECIA.PHP,TEATRES@GVA.ES,N,PU,PÚBLICA,N,39.4709921,-0.3785379
534,46,VALENCIA,250,CENTRO DE DOCUMENTACION,CENTRO DE DOCUMENTACION DE SOCIOLOGIA DE LES LLENGÜES CONSELLERIA CULTURA I ESPORT VALÈNCIA,AVENIDA CAMPANAR Nº 32,", CP 46015", TELF.963184567, FAX.963864580,HTTP://WWW.EDU.GVA.ES/POLIN/ES/SIES/SIES_INICI.HTM, ,SIES@GVA.ES,N,PU,PÚBLICA,N,39.4839898,-0.3926790000000001
535,46,VALENCIA,250,CENTRO DE DOCUMENTACION,CENTRO DE DOCUMENTACION CONSELLERIA DE BENESTAR SOCIAL VALÈNCIA,AVENIDA BARÓN DE CÁRCER Nº 36 PISO 2,", CP 46001", TELF.963867431, FAX.963867401,HTTP://WWW.BSOCIAL.GVA.ES/,HTTP://WWW.BSOCIAL.GVA.ES/PORTAL/PORTAL?ID=5316&SEC=2762006105531&DIRECTO=5316&IDIOMA=C,DOCUMENTACION_WEB@GVA.ES,N,PU,PÚBLICA,N,39.4708688,-0.380007
536,46,VALENCIA,250,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL JOAN TIMONEDA  BENIFERRI VALÈNCIA,CALLE XIPRERS Nº S/N,", CP 46015", TELF.963400896, ,HTTP://WWW.VALENCIA.ES/,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0171,BJOANTIMONEDA@VALENCIA.ES,N,PU,PÚBLICA,S,39.4946697,-0.4058548
537,46,VALENCIA,250,BIBLIOTECA ESPECIALIZADA,BIBLIOTECA ESPECIALIZADA COLEGIO OFICIAL DE TITULARES MERCANTILES Y EMPRESARIALES VALÈNCIA,CALLE QUEVEDO Nº 20 PISO 1 PTA. 2,", CP 46001", TELF.963524189, FAX.963524190 ,HTTP://WWW.COMEVA.ES/, ,COLEGIO@COMEVA.ES,N,PR,PRIVADA,N,39.4692035,-0.3809335
538,46,VALENCIA,250,BIBLIOTECA ESPECIALIZADA,BIBLIOTECA ESPECIALIZADA COLEGIO OFICIAL DE DECORADORES Y DISEÑADORES INTERIOR VALÈNCIA,CALLE LA PAZ Nº 6 PISO 2 PTA. 3,", CP 46003", TELF.963524339/3944504, FAX.963524339,HTTP://WWW.CDICV.COM, ,CDICV@CDICV.COM,N,PR,PRIVADA,N,39.4735982,-0.3750754
539,46,VALENCIA,250,BIBLIOTECA ESPECIALIZADA,BIBLIOTECA ESPECIALIZADA HISTÓRICO MILITAR VALÈNCIA,CALLE ARCHER Y ANA HUNTINTONG Nº 1,", CP 46004", TELF.961834507, FAX.961834507,HTTP://WWW.BIBLIODEF.ES ,HTTP://WWW.BIBLIODEF.ES ,CMARRUV@ET.MDE.ES ,N,PU,PÚBLICA,N,39.4723696,-0.3672695
540,46,VALENCIA,250,BIBLIOTECA ESPECIALIZADA,BIBLIOTECA ESPECIALIZADA COLEGIO OFICIAL DE NOTARIOS VALÈNCIA,CALLE PASCUAL Y GENÍS Nº 21 PISO 2,", CP 46002", TELF.963512585 EXT-113, FAX.963516553,HTTP://WWW.CNOTARIAL-VALENCIA.COM, ,BIBLIOTECA@CNOTARIAL-VALENCIA.COM  / JBELTRAN@CNOTARIAL-VALENCIA.COM,N,PR,PRIVADA,N,39.4687066,-0.3737944
541,46,VALENCIA,250,BIBLIOTECA ESPECIALIZADA,BIBLIOTECA ESPECIALIZADA IVAJ GVA JOVE VALÈNCIA,CALLE HOSPITAL Nº 2 PISO 2,", CP 46001", TELF.963985948/963985915 , FAX.963985905,HTTP://WWW.GVAJOVE.ES,HTTP://WWW.BEGV.GVA.ES/IVAJGV/TIVAJ.HTML,BIBLIOTECA_IVAJ@GVA.ES,N,PU,PÚBLICA,N,39.4713871,-0.3802427
542,46,VALENCIA,250,BIBLIOTECA UNIVERSITARIA,BIBLIOTECA UNIVERSITARIA DEL JARDÍ BOTÀNIC-JOSÉ PIZCUETA VALÈNCIA,CALLE QUART Nº 80,", CP 46008", TELF.963156807, FAX.963156826,HTTP://BIBLIOTECA.UV.ES/VALENCIANO/BIBLIOTECAS/DE_CAMPUS/B_BOTANIC/BOTANICO.PHP,HTTP://TROBES.UV.ES/,BIBJARDI@UV.ES,N,PU,PÚBLICA,N,39.47546210000001,-0.3863585
543,46,VALENCIA,250,CENTRO DE DOCUMENTACION,CENTRO DE DOCUMENTACION AMBIENTAL DE LA COMUNITAT VALENCIANA-CIDAM VALÈNCIA,CALLE MARIANO CUBER Nº 14,", CP 46011", TELF.961973819, FAX.963674168,HTTP://WWW.CMA.GVA.ES/CIDAM,HTTP://WWW.BEGV.GVA.ES/CIDAM/TLPCMA.HTML,CIDAM@GVA.ES,N,PU,PÚBLICA,N,39.4639292,-0.3337298
544,46,VALENCIA,250,AGENCIA DE LECTURA,AGENCIA DE LECTURA FRANCESC ALMELA I VIVES  CAMPANAR VALÈNCIA,CALLE ESCULTOR MIQUEL NAVARRO Nº 3-BAJ,", CP 46015", TELF.963482771, ,HTTP://WWW.VALENCIA.ES/,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0171,BFRANCESCALMELA@VALENCIA.ES,N,PU,PÚBLICA,S,39.4802641,-0.4007465
545,46,VALENCIA,250,BIBLIOTECA ESPECIALIZADA,BIBLIOTECA ESPECIALIZADA COLEGIO OFICIAL DE VETERINARIOS VALÈNCIA,AVENIDA DEL CID Nº 62 PISO 1,", CP 46018", TELF.963990330 , FAX.963500007,HTTP://WWW.ICOVV.COM, , ,N,PR,PRIVADA,N,39.46873009999999,-0.3977954
546,46,VALENCIA,250,BIBLIOTECA ESPECIALIZADA,BIBLIOTECA ESPECIALIZADA COLEGIO OFICIAL DE ENFERMERÍA VALÈNCIA,CALLE POLO Y PEYROLÓN Nº 59BAJ,", CP 46021", TELF.963937015, FAX.963930428, , ,COENFERMERIA@LA-RED.COM,N,PR,PRIVADA,N,39.475148,-0.3544636
547,46,VALENCIA,250,BIBLIOTECA ESPECIALIZADA,BIBLIOTECA ESPECIALIZADA ACADÈMIA VALENCIANA DE LA LLENGUA VALÈNCIA,AVENIDA CONSTITUCIÓ Nº 284,", CP 46019", TELF.963874084, FAX.963874036,HTTP://WWW.AVL.GVA.ES,HTTP://WWW.BEGV.GVA.ES/AVLGV/TAVL.HTML,BIBLIOTECA_AVL@GVA.ES  /  SARTI_MAR@GVA.ES,N,PU,PÚBLICA,N,39.4995349,-0.3700538
548,46,VALENCIA,250,AGENCIA DE LECTURA,AGENCIA DE LECTURA SOR ISABEL DE VILLENA-TORREFIEL VALÈNCIA,CALLE DOMINGO GOMEZ Nº 35-37,", CP 46025", TELF.963525478 EXT-7350, ,HTTP://WWW.VALENCIA.ES/,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0171,BISABELDEVILLENA@VALENCIA.ES,N,PU,PÚBLICA,S,39.4924741,-0.382063
549,46,VALENCIA,250,BIBLIOTECA UNIVERSITARIA,BIBLIOTECA UNIVERSITARIA DE AGROINGENIERÍA-UPV VALÈNCIA,CAMINO DE VERA Nº S/N,", CP 46022", TELF.963877007 EXT-78847, ,HTTP://WWW.UPV.ES/CONTENIDOS/BIBAGRMN/,HTTP://WWW.UPV.ES/PLS/OBIB/EST_BIBLIO.MENU?P_IDIOMA=C&P_ESTILO=300,BIBAGROINGENIERIA@BIB.UPV.ES,N,PU,PÚBLICA,N,39.482737,-0.347678
550,46,VALENCIA,250,BIBLIOTECA UNIVERSITARIA,BIBLIOTECA UNIVERSITARIA DE LA ETS DE INGENIEROS INDUSTRIALES-UPV VALÈNCIA,CAMINO DE VERA-EDIFICIO 5F-PLANTA BAJA Nº S/N,", CP 46022", TELF.963877000 EXT-78848, ,HTTP://WWW.UPV.ES/CONTENIDOS/BIBIND/,HTTP://WWW.UPV.ES/PLS/OBIB/SIC_OPAC.FORMCONSULTA?P_IDIOMA=C,BIBINDUSTRIALES@BIB.UPV.ES,N,PU,PÚBLICA,N,39.4821109,-0.3428962
551,46,VALENCIA,250,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL EDUARD ESCALANTE  ABASTOS VALÈNCIA,CALLE ALBERIQUE Nº 18,", CP 46008", TELF.963525478 EXT-4520, ,HTTP://WWW.VALENCIA.ES/,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0171,BEDUARDESCALANTE@VALENCIA.ES,N,PU,PÚBLICA,S,39.4678501,-0.3886052
552,46,VALENCIA,250,AGENCIA DE LECTURA,AGENCIA DE LECTURA GERMANA DE FOIX VALÈNCIA,AVENIDA GIORGETA Nº 18,", CP 46007", TELF.963422744, ,HTTP://WWW.VALENCIA.ES/,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0171,BGERMANADEFOIX@VALENCIA.ES,N,PU,PÚBLICA,S,39.460429,-0.3858363
553,46,VALENCIA,250,AGENCIA DE LECTURA,AGENCIA DE LECTURA MARIA BENEYTO VALÈNCIA,CALLE PADRE MANJON Nº 1,", CP 46008", TELF.963922807, ,HTTP://WWW.VALENCIA.ES/,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0171,BMARIABENEYTO@VALENCIA.ES,N,PU,PÚBLICA,S,39.4768363,-0.3847961
554,46,VALENCIA,250,AGENCIA DE LECTURA,AGENCIA DE LECTURA VICENTE BOIX I RICARTE  LA FUENSANTA VALÈNCIA,CALLE ESCULTOR SALZILLO Nº 12,", CP 46014", TELF.963791523, ,HTTP://WWW.VALENCIA.ES/,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0171,BVICENTBOIX@VALENCIA.ES,N,PU,PÚBLICA,S,39.465926,-0.4093284
555,46,VALENCIA,250,AGENCIA DE LECTURA,AGENCIA DE LECTURA CARLES ROS VALÈNCIA,PLAZA DE LA VIRGEN Nº 1,", CP 46001", TELF.963525478 EXT-4508, ,HTTP://WWW.VALENCIA.ES/,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0171,BCARLESROS@VALENCIA.ES,N,PU,PÚBLICA,N,39.4759944,-0.3754573
556,46,VALENCIA,250,AGENCIA DE LECTURA,AGENCIA DE LECTURA CONSTANTI LLOMBART EL GRAU VALÈNCIA,CALLE DOCTOR J.J.DOMINE Nº 19,", CP 46011", TELF.962084296, ,HTTP://WWW.VALENCIA.ES/,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0171,BCONSTANTILLOMBART@VALENCIA.ES,N,PU,PÚBLICA,S,39.4626043,-0.330659
557,46,VALENCIA,250,AGENCIA DE LECTURA,AGENCIA DE LECTURA JOAQUIM MARTI I GADEA  LA FONTETA DE SAN LUIS VALÈNCIA,AVENIDA ALCALDE GISBERT Nº 20,", CP 46013", TELF.963525478 EXT-4098, FAX.963539927,HTTP://WWW.VALENCIA.ES/,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0171,BJOAQUIMMARTI@VALENCIA.ES,N,PU,PÚBLICA,S,39.4561901,-0.3599863
558,46,VALENCIA,250,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL CENTRAL-LLUIS FULLANA I MIRA VALÈNCIA,PLAZA MAGUNCIA Nº 1,", CP 46018", TELF.963525478 EXT-4585, FAX.963501321,HTTP://WWW.VALENCIA.ES/,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0171,BLLUISFULLANA@VALENCIA.ES / JSCBIBLIOTECAS@VALENCIA.ES,S,PU,PÚBLICA,S,39.46532,-0.40205
559,46,VALENCIA,250,BIBLIOTECA ESPECIALIZADA,BIBLIOTECA ESPECIALIZADA SERRANO MORALES VALÈNCIA,PLAZA DE TETUÁN-PALAU DE CERVELLÓ Nº 3,", CP 46003", TELF.963525478 EXT-2651, , , , ,N,PU,PÚBLICA,N,39.4741872,-0.3702706
560,46,VALENCIA,250,AGENCIA DE LECTURA,AGENCIA DE LECTURA VICENT CASP I VERGER VALÈNCIA,CALLE PERIS BRELL Nº 6,", CP 46022", TELF.963301473, ,HTTP://WWW.VALENCIA.ES/,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0171,BVICENTCASP@VALENCIA.ES,N,PU,PÚBLICA,S,39.4650117,-0.3475159
561,46,VALENCIA,250,AGENCIA DE LECTURA,AGENCIA DE LECTURA CAROLA REIG SALVA BENIMACLET VALÈNCIA,CALLE FRANCISCO MARTINEZ Nº 32-34,", CP 46020", TELF.963525478 EXT-4302, ,HTTP://WWW.VALENCIA.ES/,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0171,BCAROLAREIG@VALENCIA.ES,N,PU,PÚBLICA,N,39.4881447,-0.3582173
562,46,VALENCIA,250,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL JOSEP MARIA BAYARRI ORRIOLS VALÈNCIA,CALLE SAN JUAN BOSCO Nº 71,", CP 46019", TELF.963668085, ,HTTP://WWW.VALENCIA.ES/,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0171,BJOSEPMBAYARRI@VALENCIA.ES,N,PU,PÚBLICA,N,39.4954698,-0.3707129
563,46,VALENCIA,250,AGENCIA DE LECTURA,AGENCIA DE LECTURA MARIA MOLINER  BARRIO SAN JOSE VALÈNCIA,CALLE SERPIS Nº 9-11,", CP 46021", TELF.963931333, ,HTTP://WWW.VALENCIA.ES/,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0171,BMARIAMOLINER@VALENCIA.ES,N,PU,PÚBLICA,S,39.476276,-0.3491517000000001
564,46,VALENCIA,250,BIBLIOTECA PUBLICA PROVINCIAL,BIBLIOTECA PUBLICA PROVINCIAL DE VALENCIA VALÈNCIA,CALLE HOSPITAL Nº 13,", CP 46001", TELF.962564130, FAX.962564131,HTTP://WWW.BIBLIOTECASPUBLICAS.ES/VALENCIA_VAL/INDEX.JSP,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=BPEV,BPV@GVA.ES,N,PU,PÚBLICA,S,39.4709053,-0.3816412
565,46,VALENCIA,250,BIBLIOTECA AUTONÓMICA,BIBLIOTECA AUTONÓMICA VALENCIANA VALÈNCIA,AVENIDA DE LA CONSTITUCIÓN Nº 284,", CP 46019", TELF.963874000, FAX.963874037,HTTP://BV.GVA.ES,HTTP://BVAL.CULT.GVA.ES/SCREENS/OPACBV_SPI.HTML,BV@GVA.ES,N,PU,PÚBLICA,N,39.4995349,-0.3700538
566,46,VALENCIA,250,BIBLIOTECA UNIVERSITARIA,BIBLIOTECA UNIVERSITARIA CENTRAL-UPV VALÈNCIA,CAMINO DE VERA-ÁGORA Nº S/N,", CP 46022", TELF.963877084 EXT-78840, FAX.963877089,HTTP://WWW.UPV.ES/BIB/,HTTP://WWW.UPV.ES/BIB/,BIBLIO@BIB.UPV.ES,N,PU,PÚBLICA,N,39.4840797,-0.3419214
567,46,VALENCIA,250,BIBLIOTECA UNIVERSITARIA,BIBLIOTECA UNIVERSITARIA DE BELLAS ARTES DE SAN CARLOS-UPV VALÈNCIA,CAMINO DE VERA Nº S/N,", CP 46022", TELF.963877000 EXT-78860 , FAX.963877089,HTTP://WWW.UPV.ES/BIB/CONTENIDOS/BIBFBA/INDEXV.HTML,HTTP://WWW.UPV.ES/PLS/OBIB/SIC_OPAC.FORMCONSULTA,FCOLLADO@BIB.UPV.ES / BIBBELLASARTES@BIB.UPV.ES,N,PU,PÚBLICA,N,39.482737,-0.347678
568,46,VALENCIA,250,BIBLIOTECA UNIVERSITARIA,BIBLIOTECA UNIVERSITARIA DE LA ETS DE INGENIERIA DEL DISEÑO VALÈNCIA,CAMINO DE VERA Nº S/N,", CP 46022", TELF.963877180 EXT-78829, ,HTTP://WWW.UPV.ES/BIBLIOTECADEDISEÑO,HTTP://WWW.UPV.ES/PLS/OBIB/EST_BIBLIO.MENU?P_IDIOMA=C,BIBETSID@BIB.UPV.ES,N,PU,PÚBLICA,N,39.482737,-0.347678
569,46,VALENCIA,250,BIBLIOTECA UNIVERSITARIA,"BIBLIOTECA UNIVERSITARIA DE INFORMÁTICA Y DOCUMENTACIÓN ""ENRIC VALOR"" VALÈNCIA",CAMINO DE VERA-EDIFICIO MULTIUSOS INFORMATICA  Nº S/N,", CP 46022", TELF.963877007 EXT-78826, ,HTTP://WWW.UPV.ES/BIBLIOTECADEINFORMATICA,HTTP://WWW.UPV.ES/PLS/OBIB/SIC_OPAC.FORMCONSULTA?P_IDIOMA=C,BIBINFORMATICA@BIB.UPV.ES,N,PU,PÚBLICA,N,39.4840797,-0.3419214
570,46,VALENCIA,250,BIBLIOTECA UNIVERSITARIA,BIBLIOTECA UNIVERSITARIA DE LA ETS GESTIÓN EN LA EDIFICACIÓN-UPV VALÈNCIA,CAMINO DE VERA Nº S/N,", CP 46022", TELF.963877120 EXT-78828, ,HTTP://WWW.UPV.ES/CONTENIDOS/BIBGE/,HTTP://WWW.UPV.ES/PLS/OBIB/SIC_OPAC.FORMCONSULTA,BIBEDIFICACION@BIB.UPV.ES,N,PU,PÚBLICA,N,39.482737,-0.347678
571,46,VALENCIA,250,BIBLIOTECA UNIVERSITARIA,"BIBLIOTECA UNIVERSITARIA DE LA ETS DE CAMINOS, CANALES Y PUERTOS-UPV VALÈNCIA",CAMINO DE VERA-EDIFICIO 4H Nº S/N PISO 2,", CP 46022", TELF.963877007/77155, ,HTTP://WWW.UPV.ES/BIBLIOTECADECAMINOS,HTTP://WWW.UPV.ES/PLS/OBIB/SIC_OPAC.FORMCONSULTA?P_IDIOMA=C,BIBCAMINOS@BIB.UPV.ES,N,PU,PÚBLICA,N,39.4840797,-0.3419214
572,46,VALENCIA,250,BIBLIOTECA UNIVERSITARIA,BIBLIOTECA UNIVERSITARIA HISTÓRICA-UV VALÈNCIA,CALLE NAVE 2/CALLE UNIVERSIDAD Nº 2,", CP 46003", TELF.963864556/963864118, FAX.963983454,HTTP://HTTP://TROBES.UV.ES/, ,BIBHISTORICA@UV.ES,N,PU,PÚBLICA,N,39.4719765,-0.3730332
573,46,VALENCIA,250,BIBLIOTECA UNIVERSITARIA,BIBLIOTECA UNIVERSITARIA DE CIENCIAS DE LA SALUD PELEGRÍ CASANOVA-UV VALÈNCIA,AVENIDA BLASCO IBÁÑEZ Nº 15,", CP 46010", TELF.963864013, FAX.963864174,HTTP://BIBLIOTECA.UV.ES/CASTELLANO//BIBLIOTECAS/DE_CAMPUS/B_MEDICINA/B_CIENCIAS_MED.PHP,HTTP://TROBES.UV.ES/, ,N,PU,PÚBLICA,N,39.4794197,-0.3629933
574,46,VALENCIA,250,BIBLIOTECA TERCERA EDAD,BIBLIOTECA TERCERA EDAD  VALÈNCIA,CALLE BORRIANA Nº 39 ESC. 1,", CP 46005", TELF.963334877, FAX.963254137, , ,AULES3EDAT@GMAIL.COM,N,PU,PÚBLICA,N,39.4660686,-0.3647123
575,46,VALENCIA,250,BIBLIOTECA HOSPITALARIA,BIBLIOTECA HOSPITALARIA CONSORCIO HOSPITAL GENERAL UNIVERSITARIO VALÈNCIA,CALLE TRES CRUCES Nº S/N,", CP 46014", TELF.961972082, , , ,CAMPON_JUL@GVA.ES,N,PU,PÚBLICA,N,39.4510747,-0.7357883
576,46,VALENCIA,250,BIBLIOTECA HOSPITALARIA,BIBLIOTECA HOSPITALARIA D´USUARIS-HOSPITAL UNIVERSITARI I POLITÈCNIC LA FE VALÈNCIA,"N/C BULEVAR SUR-TORRE G, PLANT.BAJ.CARA SUR",", CP 46026", TELF.961244399, ,HTTP://WWW.DEP7.SAN.GVA.ES/, ,VELASCO_JAV@GVA.ES,N,PU,PÚBLICA,N,39.4840108,-0.7532808999999999
577,46,VALENCIA,250,AGENCIA DE LECTURA,AGENCIA DE LECTURA ROIC DE CORELLA  MALILLA VALÈNCIA,CALLE ISLA CABRERA Nº 52,", CP 46026", TELF.963737533, ,HTTP://WWW.VALENCIA.ES/,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0171,BROISDECORELLA@VALENCIA.ES,N,PU,PÚBLICA,S,39.4487188,-0.377251
578,46,VALENCIA,250,AGENCIA DE LECTURA,AGENCIA DE LECTURA AZORIN CTRO DEPORTIVO Y CULTURAL PATRAIX VALÈNCIA,CALLE AZAGADOR DE LAS MONJAS Nº S/N,", CP 46018", TELF.963577694, ,HTTP://WWW.VALENCIA.ES/,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0171,BAZORIN@VALENCIA.ES,N,PU,PÚBLICA,S,39.4643179,-1.3005411
579,46,VALENCIA,250,BIBLIOTECA ESPECIALIZADA,BIBLIOTECA ESPECIALIZADA CEFIRE VALÈNCIA,CALLE PACO PIERRA Nº 20,", CP 46013", TELF.963787052 EXT-22, FAX.963570576,HTTP://MESTREACASA.GVA.ES/WEB/CEFIREVALENCIA/BIBLIOTECA,HTTP://WWW.BEGV.GVA.ES/CEFIREGV/VAL_TCEF.HTML,BIBLIOVALENCIA@EDU.GVA.ES,N,PU,PÚBLICA,N,39.449833,-0.3666339
580,46,VALENCIA,250,CENTRO DE DOCUMENTACION,CENTRO DE DOCUMENTACION EVES-ESCUELA VALENCIANA DE ESTUDIOS PARA LA SALUD VALÈNCIA,CALLE JUAN DE GARAY Nº 21,", CP 46017", TELF.963869382, FAX.963869370,HTTP://WWW.EVES.SAN.GVA.ES/PORTAL/, ,ARRANZ_MAN@GVA.ES,N,PU,PÚBLICA,N,39.4543133,-0.3940836
581,46,VALENCIA,250,BIBLIOTECA AUXILIAR ARCHIVO,BIBLIOTECA AUXILIAR ARCHIVO ARXIU DEL REGNE VALÈNCIA,PASEO DE LA ALAMEDA Nº 22,", CP 46010", TELF.961206735, FAX.963184527, , ,RISUENO_ADE@GVA.ES ,N,PU,PÚBLICA,N,39.4723336,-0.3623684
